"","x"
"22542","Pyroxd1|Recql"
"22543","Pyroxd2"
"22544","Pyy"
"22545","Pzp"
"22546","Qars"
"22547","Qdpr"
"22548","Qk"
"22549","Qpct"
"22550","Qpctl"
"22551","Qprt"
"22552","Qrfp"
"22553","Qrfpr"
"22554","Qrich1"
"22555","Qrich2"
"22556","Qrsl1"
"22557","Qser1"
"22558","Qsox1"
"22559","Qsox2"
"22560","Qtrt1"
"22561","Qtrtd1"
"22562","Qtrtd1|2610015P09Rik"
"22563","R3hcc1"
"22564","R3hdm1"
"22565","R3hdm2"
"22566","R3hdml"
"22567","Rab1"
"22568","Rab10"
"22569","Rab11a"
"22570","Rab11b"
"22571","Rab11fip1"
"22572","Rab11fip2"
"22573","Rab11fip3"
"22574","Rab11fip3|AC140047.1"
"22575","Rab11fip4"
"22576","Rab11fip5"
"22577","Rab12"
"22578","Rab13"
"22579","Rab14"
"22580","Rab17"
"22581","Rab18"
"22582","Rab19"
"22583","Rab1b"
"22584","Rab20"
"22585","Rab21"
"22586","Rab22a"
"22587","Rab23"
"22588","Rab24"
"22589","Rab25"
"22590","Rab26"
"22591","Rab27a"
"22592","Rab27b"
"22593","Rab28"
"22594","Rab2a"
"22595","Rab2b"
"22596","Rab2b|Tox4"
"22597","Rab30"
"22598","Rab31"
"22599","Rab32"
"22600","Rab33a"
"22601","Rab33b"
"22602","Rab35"
"22603","Rab36"
"22604","Rab37"
"22605","Rab37|Cd300lf"
"22606","Rab38"
"22607","Rab39"
"22608","Rab39b"
"22609","Rab3a"
"22610","Rab3b"
"22611","Rab3c"
"22612","Rab3d"
"22613","Rab3gap1"
"22614","Rab3gap2"
"22615","Rab3il1"
"22616","Rab3ip"
"22617","Rab40b"
"22618","Rab40c"
"22619","Rab42"
"22620","Rab43"
"22621","Rab44"
"22622","Rab4a"
"22623","Rab4b"
"22624","Rab5a"
"22625","Rab5b"
"22626","Rab5c"
"22627","Rab6"
"22628","Rab7"
"22629","Rab7l1"
"22630","Rab8a"
"22631","Rab8b"
"22632","Rab9"
"22633","Rab9b"
"22634","Rabac1"
"22635","Rabep1"
"22636","Rabep2"
"22637","Rabep2|Atp2a1"
"22638","Rabepk"
"22639","Rabgap1"
"22640","Rabgap1l"
"22641","Rabgap1|Strbp"
"22642","Rabgef1"
"22643","Rabggta"
"22644","Rabggtb"
"22645","Rabif"
"22646","Rabl2a"
"22647","Rabl3"
"22648","Rabl4"
"22649","Rabl5"
"22650","Rac1"
"22651","Rac2"
"22652","Rac3"
"22653","Racgap1"
"22654","Rad1"
"22655","Rad17"
"22656","Rad18"
"22657","Rad21"
"22658","Rad23a"
"22659","Rad23b"
"22660","Rad23b|AL683890.5"
"22661","Rad50"
"22662","Rad51"
"22663","Rad51ap1"
"22664","Rad51c"
"22665","Rad51|Fam82a2"
"22666","Rad51l1"
"22667","Rad51l3"
"22668","Rad52"
"22669","Rad54b"
"22670","Rad54b|AL732538.3"
"22671","Rad54l"
"22672","Rad54l2"
"22673","Rad9"
"22674","Rad9b"
"22675","Radil"
"22676","Radil|Papolb"
"22677","Rae1"
"22678","Raet1d"
"22679","Raet1e"
"22680","Raet1e|H60b"
"22681","Raet1e|Raet1d"
"22682","Raf1"
"22683","Rag1"
"22684","Rag1ap1"
"22685","Rag2"
"22686","Rage"
"22687","Rai1"
"22688","Rai12"
"22689","Rai12|Dullard"
"22690","Rai14"
"22691","Rai1|4930412M03Rik"
"22692","Rai14|AC158921.1"
"22693","Rai2"
"22694","Rala"
"22695","Ralb"
"22696","Ralbp1"
"22697","Ralgapa1"
"22698","Ralgapa2"
"22699","Ralgapb"
"22700","Ralgds"
"22701","Ralgps1"
"22702","Ralgps1|Angptl2"
"22703","Ralgps2"
"22704","Ralgps2|Angptl1"
"22705","Raly"
"22706","Raly|a"
"22707","Ralyl"
"22708","Ramp1"
"22709","Ramp2"
"22710","Ramp2|Vps25"
"22711","Ramp3"
"22712","Ran"
"22713","Ranbp10"
"22714","Ranbp17"
"22715","Ranbp2"
"22716","Ranbp3"
"22717","Ranbp3l"
"22718","Ranbp6"
"22719","Ranbp9"
"22720","Rangap1"
"22721","Rangrf"
"22722","Rap1a"
"22723","Rap1b"
"22724","Rap1gap"
"22725","Rap1gap2"
"22726","Rap1gds1"
"22727","Rap2a"
"22728","Rap2b"
"22729","Rap2c"
"22730","Rapgef1"
"22731","Rapgef2"
"22732","Rapgef3"
"22733","Rapgef3|AC104225.2"
"22734","Rapgef4"
"22735","Rapgef5"
"22736","Rapgef6"
"22737","Rapgefl1"
"22738","Raph1"
"22739","Rapsn"
"22740","Rara"
"22741","Rarb"
"22742","Rarg"
"22743","Rarres1"
"22744","Rarres2"
"22745","Rars"
"22746","Rars2"
"22747","Rasa1"
"22748","Rasa2"
"22749","Rasa3"
"22750","Rasa4"
"22751","Rasal1"
"22752","Rasal2"
"22753","Rasal2|2810025M15Rik"
"22754","Rasal3"
"22755","Rasd1"
"22756","Rasd2"
"22757","Rasef"
"22758","Rasgef1a"
"22759","Rasgef1b"
"22760","Rasgef1c"
"22761","Rasgrf1"
"22762","Rasgrf2"
"22763","Rasgrp1"
"22764","Rasgrp2"
"22765","Rasgrp3"
"22766","Rasgrp4"
"22767","Rasgrp4|Fam98c"
"22768","Rasip1"
"22769","Rasl10b"
"22770","Rasl11a"
"22771","Rasl11b"
"22772","Rasl12"
"22773","Rasl2-9"
"22774","Rassf1"
"22775","Rassf2"
"22776","Rassf3"
"22777","Rassf4"
"22778","Rassf4|8430408G22Rik"
"22779","Rassf5"
"22780","Rassf6"
"22781","Rassf7"
"22782","Rassf8"
"22783","Rassf9"
"22784","Raver1"
"22785","Raver2"
"22786","Rax"
"22787","Rb1"
"22788","Rb1cc1"
"22789","Rb1|Lpar6"
"22790","Rbak"
"22791","Rbbp4"
"22792","Rbbp5"
"22793","Rbbp6"
"22794","Rbbp7"
"22795","Rbbp8"
"22796","Rbbp9"
"22797","Rbck1"
"22798","Rbl1"
"22799","Rbl2"
"22800","Rbl2|Aktip"
"22801","Rbm11"
"22802","Rbm14"
"22803","Rbm15"
"22804","Rbm15b"
"22805","Rbm16"
"22806","Rbm17"
"22807","Rbm18"
"22808","Rbm19"
"22809","Rbm20"
"22810","Rbm22"
"22811","Rbm24"
"22812","Rbm25"
"22813","Rbm26"
"22814","Rbm27"
"22815","Rbm28"
"22816","Rbm3"
"22817","Rbm34"
"22818","Rbm38"
"22819","Rbm39"
"22820","Rbm4"
"22821","Rbm41"
"22822","Rbm42"
"22823","Rbm42|Haus5"
"22824","Rbm43"
"22825","Rbm44"
"22826","Rbm45"
"22827","Rbm46"
"22828","Rbm47"
"22829","Rbm4b"
"22830","Rbm5"
"22831","Rbm6"
"22832","Rbm6|4930506F14Rik"
"22833","Rbm7"
"22834","Rbm8a"
"22835","Rbm9"
"22836","Rbms1"
"22837","Rbms2"
"22838","Rbms3"
"22839","Rbmx"
"22840","Rbmx2"
"22841","Rbmxl2"
"22842","Rbmxrt"
"22843","Rbp1"
"22844","Rbp2"
"22845","Rbp3"
"22846","Rbp4"
"22847","Rbp7"
"22848","Rbpj"
"22849","Rbpjl"
"22850","Rbpms"
"22851","Rbpms2"
"22852","Rbx1"
"22853","Rc3h1"
"22854","Rc3h2"
"22855","Rcan1"
"22856","Rcan2"
"22857","Rcan3"
"22858","Rcbtb1"
"22859","Rcbtb2"
"22860","Rcc1"
"22861","Rcc2"
"22862","Rccd1"
"22863","Rce1"
"22864","Rchy1"
"22865","Rcn1"
"22866","Rcn2"
"22867","Rcn3"
"22868","Rcor1"
"22869","Rcor1|AC153152.1"
"22870","Rcor2"
"22871","Rcor3"
"22872","Rcor3|CAAA01201205.1.22918.1"
"22873","Rcsd1"
"22874","Rd3"
"22875","Rdbp"
"22876","Rdh10"
"22877","Rdh11"
"22878","Rdh12"
"22879","Rdh13"
"22880","Rdh14"
"22881","Rdh16"
"22882","Rdh16|Rdh18"
"22883","Rdh18"
"22884","Rdh19"
"22885","Rdh5"
"22886","Rdh7"
"22887","Rdh8"
"22888","Rdh9"
"22889","Rdm1"
"22890","Rdx"
"22891","Rec8"
"22892","Reck"
"22893","Recql"
"22894","Recql4"
"22895","Recql5"
"22896","Recql5|1110017F19Rik"
"22897","Recql5|2210020M01Rik"
"22898","Reep1"
"22899","Reep2"
"22900","Reep3"
"22901","Reep4"
"22902","Reep5"
"22903","Reep6"
"22904","Refbp2"
"22905","Reg1"
"22906","Reg2"
"22907","Reg3a"
"22908","Reg3b"
"22909","Reg3d"
"22910","Reg3g"
"22911","Reg4"
"22912","Rel"
"22913","Rela"
"22914","Relb"
"22915","Rell1"
"22916","Rell2"
"22917","Rell2|Fchsd1"
"22918","Reln"
"22919","Reln|AC113028.1"
"22920","Relt"
"22921","Rem1"
"22922","Rem2"
"22923","Ren1"
"22924","Renbp"
"22925","Rep15"
"22926","Repin1"
"22927","Reps1"
"22928","Reps2"
"22929","Rer1"
"22930","Rere"
"22931","Rerg"
"22932","Resp18"
"22933","Rest"
"22934","Ret"
"22935","Retn"
"22936","Retnla"
"22937","Retnlb"
"22938","Retnlg"
"22939","Retsat"
"22940","Rev1"
"22941","Rev3l"
"22942","Rex2"
"22943","Rexo1"
"22944","Rexo2"
"22945","Rexo4"
"22946","Rfc1"
"22947","Rfc2"
"22948","Rfc3"
"22949","Rfc5"
"22950","Rfesd"
"22951","Rffl"
"22952","Rfk"
"22953","Rfng"
"22954","Rfpl3s"
"22955","Rfpl4"
"22956","Rft1"
"22957","Rftn1"
"22958","Rfwd2"
"22959","Rfwd3"
"22960","Rfx1"
"22961","Rfx2"
"22962","Rfx3"
"22963","Rfx4"
"22964","Rfx4|AC122349.2"
"22965","Rfx5"
"22966","Rfx6"
"22967","Rfx7"
"22968","Rfxank"
"22969","Rfxap"
"22970","Rg9mtd1"
"22971","Rg9mtd2"
"22972","Rg9mtd3"
"22973","Rgag1"
"22974","Rgl1"
"22975","Rgl1|Apobec4"
"22976","Rgl2"
"22977","Rgl3"
"22978","Rgma"
"22979","Rgmb"
"22980","Rgn"
"22981","Rgnef"
"22982","Rgp1"
"22983","Rgp1|Msmp"
"22984","Rgr"
"22985","Rgs1"
"22986","Rgs10"
"22987","Rgs11"
"22988","Rgs12"
"22989","Rgs13"
"22990","Rgs14"
"22991","Rgs16"
"22992","Rgs17"
"22993","Rgs18"
"22994","Rgs19"
"22995","Rgs2"
"22996","Rgs20"
"22997","Rgs3"
"22998","Rgs4"
"22999","Rgs5"
"23000","Rgs6"
"23001","Rgs6|Dpf3"
"23002","Rgs7"
"23003","Rgs7bp"
"23004","Rgs8"
"23005","Rgs9"
"23006","Rgs9bp"
"23007","Rgsl1"
"23008","Rgsl1|AC157793.1"
"23009","Rhag"
"23010","Rhbdd1"
"23011","Rhbdd2"
"23012","Rhbdd3"
"23013","Rhbdf1"
"23014","Rhbdf2"
"23015","Rhbdl2"
"23016","Rhbdl3"
"23017","Rhbg"
"23018","Rhcg"
"23019","Rhd"
"23020","Rheb"
"23021","Rhebl1"
"23022","Rho"
"23023","Rhoa"
"23024","Rhob"
"23025","Rhobtb1"
"23026","Rhobtb2"
"23027","Rhobtb3"
"23028","Rhoc"
"23029","Rhod"
"23030","Rhof"
"23031","Rhog"
"23032","Rhoh"
"23033","Rhoj"
"23034","Rhoq"
"23035","Rhoq|Pigf"
"23036","Rhot1"
"23037","Rhou"
"23038","Rhov"
"23039","Rhox1"
"23040","Rhox10"
"23041","Rhox13"
"23042","Rhox2b"
"23043","Rhox2e"
"23044","Rhox2f"
"23045","Rhox3e"
"23046","Rhox4a"
"23047","Rhox4b"
"23048","Rhox4d"
"23049","Rhox4e"
"23050","Rhox4f"
"23051","Rhox4g"
"23052","Rhox6"
"23053","Rhox8"
"23054","Rhox8|RP23-202F23.4"
"23055","Rhox9"
"23056","Rhpn1"
"23057","Rhpn2"
"23058","Ribc1"
"23059","Ribc2"
"23060","Ric3"
"23061","Ric8"
"23062","Ric8b"
"23063","Rictor"
"23064","Rif1"
"23065","Rilpl1"
"23066","Rilpl2"
"23067","Rimbp2"
"23068","Rimbp3"
"23069","Rimkla"
"23070","Rimklb"
"23071","Rims1"
"23072","Rims2"
"23073","Rims3"
"23074","Rims3|AL606904.2"
"23075","Rims4"
"23076","Rin1"
"23077","Rin2"
"23078","Rin3"
"23079","Ring1"
"23080","Rinl"
"23081","Rint1"
"23082","Riok1"
"23083","Riok2"
"23084","Riok3"
"23085","Ripk1"
"23086","Ripk2"
"23087","Ripk3"
"23088","Ripk4"
"23089","Ripply1"
"23090","Ripply2"
"23091","Ripply3"
"23092","Rit1"
"23093","Rit2"
"23094","Rlbp1"
"23095","Rlbp1l1"
"23096","Rlbp1l1|Asph"
"23097","Rlf"
"23098","Rlim"
"23099","Rln1"
"23100","Rln3"
"23101","Rltpr"
"23102","Rmi1"
"23103","Rmnd1"
"23104","Rmnd5a"
"23105","Rmnd5b"
"23106","Rnase1"
"23107","Rnase10"
"23108","Rnase11"
"23109","Rnase12"
"23110","Rnase13"
"23111","Rnase4"
"23112","Rnase4|Ang"
"23113","Rnase6"
"23114","Rnase9"
"23115","Rnaseh1"
"23116","Rnaseh2a"
"23117","Rnaseh2b"
"23118","Rnaseh2c"
"23119","Rnaseh2c|Kat5"
"23120","Rnasek"
"23121","Rnasel"
"23122","RNase_MRP"
"23123","Rnasen"
"23124","RNaseP_nuc"
"23125","Rnaset2a"
"23126","Rnaset2b"
"23127","Rnd1"
"23128","Rnd2"
"23129","Rnd3"
"23130","Rnf10"
"23131","Rnf103"
"23132","Rnf11"
"23133","Rnf111"
"23134","Rnf112"
"23135","Rnf114"
"23136","Rnf115"
"23137","Rnf121"
"23138","Rnf121|Trpc2"
"23139","Rnf122"
"23140","Rnf123"
"23141","Rnf123|Amigo3"
"23142","Rnf125"
"23143","Rnf126"
"23144","Rnf128"
"23145","Rnf13"
"23146","Rnf130"
"23147","Rnf135"
"23148","Rnf138"
"23149","Rnf139"
"23150","Rnf139|Tatdn1"
"23151","Rnf14"
"23152","Rnf141"
"23153","Rnf144a"
"23154","Rnf144b"
"23155","Rnf145"
"23156","Rnf146"
"23157","Rnf149"
"23158","Rnf150"
"23159","Rnf151"
"23160","Rnf152"
"23161","Rnf157"
"23162","Rnf160"
"23163","Rnf165"
"23164","Rnf166"
"23165","Rnf167"
"23166","Rnf168"
"23167","Rnf169"
"23168","Rnf17"
"23169","Rnf170"
"23170","Rnf180"
"23171","Rnf181"
"23172","Rnf182"
"23173","Rnf183"
"23174","Rnf185"
"23175","Rnf186"
"23176","Rnf187"
"23177","Rnf19a"
"23178","Rnf19b"
"23179","Rnf2"
"23180","Rnf20"
"23181","Rnf207"
"23182","Rnf208"
"23183","Rnf212"
"23184","Rnf213"
"23185","Rnf214"
"23186","Rnf214|Pcsk7"
"23187","Rnf215"
"23188","Rnf216"
"23189","Rnf219"
"23190","Rnf220"
"23191","Rnf222"
"23192","Rnf24"
"23193","Rnf25"
"23194","Rnf26"
"23195","Rnf26|Mfrp"
"23196","Rnf26|Mfrp|C1qtnf5"
"23197","Rnf31"
"23198","Rnf32"
"23199","Rnf34"
"23200","Rnf38"
"23201","Rnf39"
"23202","Rnf4"
"23203","Rnf40"
"23204","Rnf41"
"23205","Rnf43"
"23206","Rnf44"
"23207","Rnf5"
"23208","Rnf6"
"23209","Rnf7"
"23210","Rnft1"
"23211","Rnft2"
"23212","Rngtt"
"23213","Rnh1"
"23214","Rnls"
"23215","Rnmt"
"23216","Rnmtl1"
"23217","Rnpc3"
"23218","Rnpep"
"23219","Rnpepl1"
"23220","Rnps1"
"23221","Robld3"
"23222","Robo1"
"23223","Robo2"
"23224","Robo3"
"23225","Robo4"
"23226","Rock1"
"23227","Rock2"
"23228","Rod1"
"23229","Rogdi"
"23230","Romo1"
"23231","Ropn1"
"23232","Ropn1l"
"23233","Ror1"
"23234","Ror2"
"23235","Rora"
"23236","Rorb"
"23237","Rorc"
"23238","Ros1"
"23239","Rp1"
"23240","Rp1l1"
"23241","RP23-100E9.4"
"23242","RP23-100J14.3"
"23243","RP23-100O18.1"
"23244","RP23-101H2.1"
"23245","RP23-102L14.1"
"23246","RP23-103K12.5"
"23247","RP23-104F14.2"
"23248","RP23-105M20.1"
"23249","RP23-109A3.7"
"23250","RP23-109E24.6"
"23251","RP23-109G18.5"
"23252","RP23-109G18.5|Wwp1"
"23253","RP23-10A18.3"
"23254","RP23-114E15.2"
"23255","RP23-114O19.1"
"23256","RP23-11P22.12"
"23257","RP23-124G18.4"
"23258","RP23-124J3.1"
"23259","RP23-128E7.2"
"23260","RP23-129H12.1"
"23261","RP23-12N20.1"
"23262","RP23-12N20.1|Gna13"
"23263","RP23-130J1.5"
"23264","RP23-131N18.1"
"23265","RP23-132J20.11"
"23266","RP23-132J20.12"
"23267","RP23-132J20.17"
"23268","RP23-132J20.19"
"23269","RP23-132J20.2"
"23270","RP23-132J20.20"
"23271","RP23-132J20.21"
"23272","RP23-132J20.22"
"23273","RP23-132J20.23"
"23274","RP23-132J20.24"
"23275","RP23-132J20.25"
"23276","RP23-132J20.26"
"23277","RP23-132J20.28"
"23278","RP23-132J20.29"
"23279","RP23-132J20.30"
"23280","RP23-132J20.31"
"23281","RP23-132J20.32"
"23282","RP23-132J20.33"
"23283","RP23-132J20.35"
"23284","RP23-132J20.36"
"23285","RP23-132J20.37"
"23286","RP23-132J20.6"
"23287","RP23-132J20.7"
"23288","RP23-132M12.1"
"23289","RP23-135A21.4"
"23290","RP23-135L5.5"
"23291","RP23-136N4.4"
"23292","RP23-138K13.1"
"23293","RP23-139B20.1"
"23294","RP23-139B20.3"
"23295","RP23-139J21.4"
"23296","RP23-139J21.5"
"23297","RP23-139P14.10"
"23298","RP23-139P14.11"
"23299","RP23-139P14.12"
"23300","RP23-139P14.14"
"23301","RP23-139P14.16"
"23302","RP23-139P14.22"
"23303","RP23-139P14.23"
"23304","RP23-139P14.25"
"23305","RP23-139P14.3"
"23306","RP23-140D14.15"
"23307","RP23-141B15.2"
"23308","RP23-141N19.12"
"23309","RP23-142G18.1"
"23310","RP23-143P18.2"
"23311","RP23-144I6.3"
"23312","RP23-144K18.3"
"23313","RP23-146F24.4"
"23314","RP23-146O20.1"
"23315","RP23-147D3.8"
"23316","RP23-148P12.3"
"23317","RP23-149C7.4"
"23318","RP23-149D11.4"
"23319","RP23-149D11.5"
"23320","RP23-149D11.6"
"23321","RP23-149D11.7"
"23322","RP23-149E24.10"
"23323","RP23-14B5.3"
"23324","RP23-14F5.4"
"23325","RP23-14F5.5"
"23326","RP23-14F5.5|Trim7"
"23327","RP23-14F5.7"
"23328","RP23-14F5.7|9930111J21Rik1"
"23329","RP23-14F5.7|Olfr56"
"23330","RP23-14F5.7|Olfr56|Tgtp1"
"23331","RP23-14I19.1"
"23332","RP23-14N22.3"
"23333","RP23-152H17.2"
"23334","RP23-152H17.2|RP23-152H17.1"
"23335","RP23-153M14.8"
"23336","RP23-154H8.1"
"23337","RP23-155J3.4"
"23338","RP23-156G21.1"
"23339","RP23-158L19.2"
"23340","RP23-159N16.1"
"23341","RP23-15J3.4"
"23342","RP23-15J3.7"
"23343","RP23-160B4.1"
"23344","RP23-161B9.5"
"23345","RP23-161L11.8"
"23346","RP23-162H3.1"
"23347","RP23-162H3.2"
"23348","RP23-163J17.1"
"23349","RP23-163J20.1"
"23350","RP23-165J1.2"
"23351","RP23-166N12.1"
"23352","RP23-167A12.4"
"23353","RP23-167A12.5"
"23354","RP23-167B1.5"
"23355","RP23-167I12.11"
"23356","RP23-168M5.3"
"23357","RP23-169M24.1"
"23358","RP23-16J4.1"
"23359","RP23-16O15.2"
"23360","RP23-16P3.8"
"23361","RP23-170L24.3"
"23362","RP23-172B16.3"
"23363","RP23-173D8.6"
"23364","RP23-173F16.2"
"23365","RP23-173F3.1"
"23366","RP23-174M24.1"
"23367","RP23-175C13.1"
"23368","RP23-176J13.11"
"23369","RP23-176J13.11|AL646096.6"
"23370","RP23-176N13.2"
"23371","RP23-177C20.5"
"23372","RP23-177L19.1"
"23373","RP23-179J18.2"
"23374","RP23-17C23.2"
"23375","RP23-17C23.3"
"23376","RP23-180N22.1"
"23377","RP23-180N22.3"
"23378","RP23-181M13.5"
"23379","RP23-186B18.4"
"23380","RP23-187B11.1"
"23381","RP23-188H3.5"
"23382","RP23-188K22.2"
"23383","RP23-18D18.1"
"23384","RP23-18D18.4"
"23385","RP23-191E3.17"
"23386","RP23-191G17.3"
"23387","RP23-191G17.7"
"23388","RP23-192G18.7"
"23389","RP23-192G18.7|Asxl1"
"23390","RP23-194C12.1"
"23391","RP23-197C15.2"
"23392","RP23-198C2.11"
"23393","RP23-198O15.1"
"23394","RP23-202F23.4"
"23395","RP23-207C2.2"
"23396","RP23-20A6.1"
"23397","RP23-210M6.8"
"23398","RP23-211O23.2"
"23399","RP23-212C14.10"
"23400","RP23-212C14.11"
"23401","RP23-212C14.14"
"23402","RP23-212C14.2"
"23403","RP23-212C14.5"
"23404","RP23-212C14.7"
"23405","RP23-214E3.10"
"23406","RP23-214M22.2"
"23407","RP23-217I22.1"
"23408","RP23-219O14.2"
"23409","RP23-219P13.3"
"23410","RP23-222K9.1"
"23411","RP23-222K9.2"
"23412","RP23-223P15.4"
"23413","RP23-224B9.1"
"23414","RP23-227C11.1"
"23415","RP23-228E2.8"
"23416","RP23-228J3.1"
"23417","RP23-229I19.4"
"23418","RP23-22G24.1"
"23419","RP23-22M2.1"
"23420","RP23-231M4.1"
"23421","RP23-231M4.3"
"23422","RP23-231M4.5"
"23423","RP23-232B3.3"
"23424","RP23-232D1.4"
"23425","RP23-232J15.1"
"23426","RP23-234K17.1"
"23427","RP23-239B4.1"
"23428","RP23-239F1.2"
"23429","RP23-239F1.3"
"23430","RP23-243G7.4"
"23431","RP23-245M18.12"
"23432","RP23-246F18.3"
"23433","RP23-246F18.6"
"23434","RP23-249P4.1"
"23435","RP23-249P4.1|RP23-259N17.1"
"23436","RP23-24M22.6"
"23437","RP23-255J22.3"
"23438","RP23-256J17.1"
"23439","RP23-257N12.3"
"23440","RP23-257P3.2"
"23441","RP23-258B4.1"
"23442","RP23-259J23.1"
"23443","RP23-261P9.4"
"23444","RP23-262J21.5"
"23445","RP23-263M8.1"
"23446","RP23-263O6.3"
"23447","RP23-263O6.4"
"23448","RP23-265I19.1"
"23449","RP23-265N8.2"
"23450","RP23-265P8.1"
"23451","RP23-267D10.1"
"23452","RP23-268N22.9"
"23453","RP23-26G3.1"
"23454","RP23-270A19.3"
"23455","RP23-270A19.4"
"23456","RP23-271B13.1"
"23457","RP23-272C1.10"
"23458","RP23-272C1.3"
"23459","RP23-272C1.9"
"23460","RP23-272D10.3"
"23461","RP23-272N19.2"
"23462","RP23-272N19.2|Errfi1"
"23463","RP23-273C23.1"
"23464","RP23-273M9.1"
"23465","RP23-275K20.2"
"23466","RP23-275N21.1"
"23467","RP23-275N21.2"
"23468","RP23-276M23.1"
"23469","RP23-276M23.3"
"23470","RP23-277B16.4"
"23471","RP23-277B16.5"
"23472","RP23-279G21.1"
"23473","RP23-27B23.5"
"23474","RP23-27B23.7"
"23475","RP23-280J3.2"
"23476","RP23-281O10.1"
"23477","RP23-281O10.1|RP23-281O10.3"
"23478","RP23-281O10.1|RP23-281O10.4"
"23479","RP23-281O10.1|RP23-281O10.5"
"23480","RP23-282C23.3"
"23481","RP23-282C23.4"
"23482","RP23-282C23.7"
"23483","RP23-282N17.5"
"23484","RP23-282N17.7"
"23485","RP23-283M18.2"
"23486","RP23-283M2.1"
"23487","RP23-283M2.3"
"23488","RP23-285J17.1"
"23489","RP23-285N14.1"
"23490","RP23-285N14.4"
"23491","RP23-285N14.6"
"23492","RP23-286C19.2"
"23493","RP23-286H14.2"
"23494","RP23-289L21.1"
"23495","RP23-28I8.1"
"23496","RP23-28O11.1"
"23497","RP23-290B5.6"
"23498","RP23-290B5.9"
"23499","RP23-292J1.1"
"23500","RP23-292J1.2"
"23501","RP23-292J1.3"
"23502","RP23-292J1.7"
"23503","RP23-294H14.1"
"23504","RP23-296G23.1"
"23505","RP23-297N24.8"
"23506","RP23-298F22.2"
"23507","RP23-298F22.4"
"23508","RP23-29D15.4"
"23509","RP23-29H5.3"
"23510","RP23-29K12.3"
"23511","RP23-303I9.1"
"23512","RP23-304D11.2"
"23513","RP23-304I1.2"
"23514","RP23-309E11.1"
"23515","RP23-309E16.2"
"23516","RP23-309E16.4"
"23517","RP23-309K20.1"
"23518","RP23-30M5.1"
"23519","RP23-30M5.3"
"23520","RP23-311O20.2"
"23521","RP23-313J14.5"
"23522","RP23-313J15.3"
"23523","RP23-316B4.3"
"23524","RP23-316N16.10"
"23525","RP23-318H20.3"
"23526","RP23-31I2.1"
"23527","RP23-320E6.1"
"23528","RP23-321D1.4"
"23529","RP23-322L22.3"
"23530","RP23-322M6.1"
"23531","RP23-323L8.3"
"23532","RP23-324H1.2"
"23533","RP23-325P17.1"
"23534","RP23-326E2.2"
"23535","RP23-326E2.3"
"23536","RP23-326E2.4"
"23537","RP23-327E13.2"
"23538","RP23-327I5.2"
"23539","RP23-327I5.2|Frmd4a"
"23540","RP23-329B21.1"
"23541","RP23-329B21.3"
"23542","RP23-329P9.9"
"23543","RP23-330D1.6"
"23544","RP23-330D3.1"
"23545","RP23-330D3.3"
"23546","RP23-330D3.3|RP23-330D3.9"
"23547","RP23-330D3.5"
"23548","RP23-330P11.1"
"23549","RP23-331I21.14"
"23550","RP23-331L12.7"
"23551","RP23-331L12.7|Clm3"
"23552","RP23-331P21.6"
"23553","RP23-332K7.1"
"23554","RP23-333P16.4"
"23555","RP23-337J7.2"
"23556","RP23-337L12.3"
"23557","RP23-337L12.3|Calml4"
"23558","RP23-338M9.4"
"23559","RP23-339D20.1"
"23560","RP23-339K2.1"
"23561","RP23-33P17.1"
"23562","RP23-33P17.2"
"23563","RP23-33P17.7"
"23564","RP23-340E1.2"
"23565","RP23-342H16.6"
"23566","RP23-342J9.1"
"23567","RP23-342J9.2"
"23568","RP23-343F17.2"
"23569","RP23-344D2.1"
"23570","RP23-349B4.5"
"23571","RP23-349K15.1"
"23572","RP23-349P20.4"
"23573","RP23-350D7.1"
"23574","RP23-351B24.2"
"23575","RP23-351B24.3"
"23576","RP23-351G6.1"
"23577","RP23-352K10.8"
"23578","RP23-354K2.1"
"23579","RP23-355N20.1"
"23580","RP23-355N20.2"
"23581","RP23-355N20.3"
"23582","RP23-355N20.4"
"23583","RP23-356K2.3"
"23584","RP23-357I14.1"
"23585","RP23-358N17.1"
"23586","RP23-359C15.3"
"23587","RP23-360A2.3"
"23588","RP23-360H6.2"
"23589","RP23-360J20.3"
"23590","RP23-361O2.1"
"23591","RP23-365N15.6"
"23592","RP23-36D5.2"
"23593","RP23-36P21.3"
"23594","RP23-370H21.10"
"23595","RP23-371K8.1"
"23596","RP23-374H24.14"
"23597","RP23-374H24.5"
"23598","RP23-374K2.2"
"23599","RP23-374K9.1"
"23600","RP23-374M7.2"
"23601","RP23-374N19.4"
"23602","RP23-374O23.1"
"23603","RP23-377G5.1"
"23604","RP23-377K9.1"
"23605","RP23-382C18.5"
"23606","RP23-382H2.1"
"23607","RP23-383I4.2"
"23608","RP23-383I4.3"
"23609","RP23-383O14.1"
"23610","RP23-384G12.1"
"23611","RP23-384K11.4"
"23612","RP23-384P3.1"
"23613","RP23-384P3.3"
"23614","RP23-385L14.1"
"23615","RP23-385N7.1"
"23616","RP23-389M16.1"
"23617","RP23-38E20.6"
"23618","RP23-391I11.2"
"23619","RP23-392I13.8"
"23620","RP23-392P11.3"
"23621","RP23-393G10.3"
"23622","RP23-395K13.2"
"23623","RP23-395N7.6"
"23624","RP23-395N7.8"
"23625","RP23-396N4.2"
"23626","RP23-396N8.4"
